comparison_id,task,item,value
cmp_00935,coding,Nova,0
cmp_00935,coding,Nimbus,1
cmp_03682,reasoning,Pulse,1
cmp_03682,reasoning,Nimbus,0
cmp_01873,math,Astra,1
cmp_01873,math,Zenith,0
cmp_04745,safety,Nova,1
cmp_04745,safety,Nimbus,0
cmp_04587,safety,Nova,0
cmp_04587,safety,Pulse,1
cmp_01000,coding,Nova,1
cmp_01000,coding,Nimbus,0
cmp_01875,math,Astra,0
cmp_01875,math,Zenith,1
cmp_04176,safety,Orion,1
cmp_04176,safety,Nimbus,0
cmp_01090,coding,Pulse,0
cmp_01090,coding,Zenith,1
cmp_03211,reasoning,Astra,1
cmp_03211,reasoning,Nimbus,0
cmp_01019,coding,Pulse,0
cmp_01019,coding,Zenith,1
cmp_00822,coding,Nova,1
cmp_00822,coding,Pulse,0
cmp_01367,math,Orion,0
cmp_01367,math,Nova,1
cmp_02664,reasoning,Orion,0
cmp_02664,reasoning,Nova,1
cmp_04404,safety,Astra,1
cmp_04404,safety,Zenith,0
cmp_05007,safety,Zenith,0
cmp_05007,safety,Nimbus,1
cmp_00235,coding,Orion,0
cmp_00235,coding,Pulse,1
cmp_02490,math,Zenith,0
cmp_02490,math,Nimbus,1
cmp_03673,reasoning,Pulse,1
cmp_03673,reasoning,Nimbus,0
cmp_04949,safety,Pulse,1
cmp_04949,safety,Nimbus,0
cmp_05006,safety,Zenith,1
cmp_05006,safety,Nimbus,0
cmp_00653,coding,Astra,1
cmp_00653,coding,Zenith,0
cmp_04503,safety,Astra,0
cmp_04503,safety,Nimbus,1
cmp_04705,safety,Nova,1
cmp_04705,safety,Nimbus,0
cmp_04214,safety,Astra,1
cmp_04214,safety,Nova,0
cmp_01097,coding,Pulse,1
cmp_01097,coding,Nimbus,0
cmp_00684,coding,Astra,1
cmp_00684,coding,Nimbus,0
cmp_02341,math,Pulse,0
cmp_02341,math,Zenith,1
cmp_00307,coding,Orion,1
cmp_00307,coding,Zenith,0
cmp_01698,math,Astra,1
cmp_01698,math,Nova,0
cmp_04518,safety,Astra,1
cmp_04518,safety,Nimbus,0
cmp_00354,coding,Orion,1
cmp_00354,coding,Nimbus,0
cmp_00311,coding,Orion,1
cmp_00311,coding,Zenith,0
cmp_04236,safety,Astra,0
cmp_04236,safety,Nova,1
cmp_00138,coding,Orion,0
cmp_00138,coding,Nova,1
cmp_00873,coding,Nova,0
cmp_00873,coding,Zenith,1
cmp_03386,reasoning,Nova,1
cmp_03386,reasoning,Zenith,0
cmp_03001,reasoning,Astra,1
cmp_03001,reasoning,Nova,0
cmp_02998,reasoning,Astra,0
cmp_02998,reasoning,Nova,1
cmp_00602,coding,Astra,0
cmp_00602,coding,Zenith,1
cmp_02538,reasoning,Orion,0
cmp_02538,reasoning,Astra,1
cmp_04313,safety,Astra,1
cmp_04313,safety,Pulse,0
cmp_01057,coding,Pulse,0
cmp_01057,coding,Zenith,1
cmp_02499,math,Zenith,0
cmp_02499,math,Nimbus,1
cmp_04188,safety,Orion,1
cmp_04188,safety,Nimbus,0
cmp_02275,math,Pulse,0
cmp_02275,math,Zenith,1
cmp_03664,reasoning,Pulse,1
cmp_03664,reasoning,Nimbus,0
cmp_04547,safety,Nova,0
cmp_04547,safety,Pulse,1
cmp_03947,safety,Orion,1
cmp_03947,safety,Nova,0
cmp_00445,coding,Astra,0
cmp_00445,coding,Nova,1
cmp_03531,reasoning,Pulse,1
cmp_03531,reasoning,Zenith,0
cmp_01336,math,Orion,1
cmp_01336,math,Astra,0
cmp_01846,math,Astra,0
cmp_01846,math,Pulse,1
cmp_01820,math,Astra,1
cmp_01820,math,Pulse,0
cmp_02817,reasoning,Orion,1
cmp_02817,reasoning,Zenith,0
cmp_00287,coding,Orion,1
cmp_00287,coding,Zenith,0
cmp_03582,reasoning,Pulse,0
cmp_03582,reasoning,Zenith,1
cmp_01235,coding,Zenith,1
cmp_01235,coding,Nimbus,0
cmp_04980,safety,Zenith,1
cmp_04980,safety,Nimbus,0
cmp_03224,reasoning,Astra,1
cmp_03224,reasoning,Nimbus,0
cmp_01337,math,Orion,1
cmp_01337,math,Astra,0
cmp_00038,coding,Orion,1
cmp_00038,coding,Astra,0
cmp_02200,math,Nova,1
cmp_02200,math,Nimbus,0
cmp_01482,math,Orion,1
cmp_01482,math,Pulse,0
cmp_04064,safety,Orion,0
cmp_04064,safety,Zenith,1
cmp_00525,coding,Astra,1
cmp_00525,coding,Pulse,0
cmp_03794,safety,Orion,1
cmp_03794,safety,Astra,0
cmp_01702,math,Astra,1
cmp_01702,math,Nova,0
cmp_04180,safety,Orion,0
cmp_04180,safety,Nimbus,1
cmp_01288,math,Orion,1
cmp_01288,math,Astra,0
cmp_00504,coding,Astra,1
cmp_00504,coding,Nova,0
cmp_00204,coding,Orion,1
cmp_00204,coding,Pulse,0
cmp_02568,reasoning,Orion,1
cmp_02568,reasoning,Astra,0
cmp_01619,math,Orion,1
cmp_01619,math,Nimbus,0
cmp_01441,math,Orion,1
cmp_01441,math,Pulse,0
cmp_01064,coding,Pulse,1
cmp_01064,coding,Zenith,0
cmp_03850,safety,Orion,0
cmp_03850,safety,Astra,1
cmp_01289,math,Orion,1
cmp_01289,math,Astra,0
cmp_00633,coding,Astra,1
cmp_00633,coding,Zenith,0
cmp_02382,math,Pulse,1
cmp_02382,math,Nimbus,0
cmp_03309,reasoning,Nova,1
cmp_03309,reasoning,Pulse,0
cmp_03114,reasoning,Astra,0
cmp_03114,reasoning,Zenith,1
cmp_02766,reasoning,Orion,1
cmp_02766,reasoning,Pulse,0
cmp_03863,safety,Orion,1
cmp_03863,safety,Astra,0
cmp_03514,reasoning,Nova,1
cmp_03514,reasoning,Nimbus,0
cmp_00980,coding,Nova,1
cmp_00980,coding,Nimbus,0
cmp_04343,safety,Astra,1
cmp_04343,safety,Pulse,0
cmp_05010,safety,Zenith,0
cmp_05010,safety,Nimbus,1
cmp_01121,coding,Pulse,0
cmp_01121,coding,Nimbus,1
cmp_00226,coding,Orion,1
cmp_00226,coding,Pulse,0
cmp_02799,reasoning,Orion,1
cmp_02799,reasoning,Zenith,0
cmp_01159,coding,Pulse,0
cmp_01159,coding,Nimbus,1
cmp_01177,coding,Zenith,1
cmp_01177,coding,Nimbus,0
cmp_02347,math,Pulse,1
cmp_02347,math,Zenith,0
cmp_04559,safety,Nova,0
cmp_04559,safety,Pulse,1
cmp_03927,safety,Orion,0
cmp_03927,safety,Nova,1
cmp_01761,math,Astra,0
cmp_01761,math,Nova,1
cmp_01620,math,Orion,0
cmp_01620,math,Nimbus,1
cmp_00518,coding,Astra,1
cmp_00518,coding,Pulse,0
cmp_01708,math,Astra,1
cmp_01708,math,Nova,0
cmp_05035,safety,Zenith,1
cmp_05035,safety,Nimbus,0
cmp_01775,math,Astra,1
cmp_01775,math,Pulse,0
cmp_01135,coding,Pulse,0
cmp_01135,coding,Nimbus,1
cmp_01920,math,Astra,1
cmp_01920,math,Zenith,0
cmp_03181,reasoning,Astra,1
cmp_03181,reasoning,Zenith,0
cmp_02138,math,Nova,0
cmp_02138,math,Zenith,1
cmp_01575,math,Orion,1
cmp_01575,math,Zenith,0
cmp_01992,math,Astra,1
cmp_01992,math,Nimbus,0
cmp_00942,coding,Nova,0
cmp_00942,coding,Nimbus,1
cmp_03186,reasoning,Astra,1
cmp_03186,reasoning,Zenith,0
cmp_03691,reasoning,Pulse,1
cmp_03691,reasoning,Nimbus,0
cmp_00960,coding,Nova,1
cmp_00960,coding,Nimbus,0
cmp_00332,coding,Orion,1
cmp_00332,coding,Zenith,0
cmp_04650,safety,Nova,0
cmp_04650,safety,Zenith,1
cmp_04517,safety,Astra,1
cmp_04517,safety,Nimbus,0
cmp_02907,reasoning,Orion,1
cmp_02907,reasoning,Nimbus,0
cmp_00964,coding,Nova,1
cmp_00964,coding,Nimbus,0
cmp_03369,reasoning,Nova,1
cmp_03369,reasoning,Zenith,0
cmp_02543,reasoning,Orion,1
cmp_02543,reasoning,Astra,0
cmp_01589,math,Orion,1
cmp_01589,math,Zenith,0
cmp_01855,math,Astra,1
cmp_01855,math,Zenith,0
cmp_03154,reasoning,Astra,1
cmp_03154,reasoning,Zenith,0
cmp_04685,safety,Nova,1
cmp_04685,safety,Zenith,0
cmp_04341,safety,Astra,1
cmp_04341,safety,Pulse,0
cmp_03286,reasoning,Nova,0
cmp_03286,reasoning,Pulse,1
cmp_00046,coding,Orion,0
cmp_00046,coding,Astra,1
cmp_00274,coding,Orion,1
cmp_00274,coding,Zenith,0
cmp_03005,reasoning,Astra,0
cmp_03005,reasoning,Nova,1
cmp_03970,safety,Orion,0
cmp_03970,safety,Pulse,1
cmp_04856,safety,Pulse,0
cmp_04856,safety,Zenith,1
cmp_00989,coding,Nova,0
cmp_00989,coding,Nimbus,1
cmp_05014,safety,Zenith,1
cmp_05014,safety,Nimbus,0
cmp_03564,reasoning,Pulse,0
cmp_03564,reasoning,Zenith,1
cmp_04468,safety,Astra,1
cmp_04468,safety,Nimbus,0
cmp_00808,coding,Nova,1
cmp_00808,coding,Pulse,0
cmp_00969,coding,Nova,1
cmp_00969,coding,Nimbus,0
cmp_00376,coding,Orion,1
cmp_00376,coding,Nimbus,0
cmp_01043,coding,Pulse,1
cmp_01043,coding,Zenith,0
cmp_04154,safety,Orion,1
cmp_04154,safety,Nimbus,0
cmp_03981,safety,Orion,1
cmp_03981,safety,Pulse,0
cmp_04278,safety,Astra,1
cmp_04278,safety,Nova,0
cmp_00827,coding,Nova,1
cmp_00827,coding,Pulse,0
cmp_02129,math,Nova,1
cmp_02129,math,Zenith,0
cmp_04125,safety,Orion,0
cmp_04125,safety,Nimbus,1
cmp_00561,coding,Astra,1
cmp_00561,coding,Pulse,0
cmp_03612,reasoning,Pulse,0
cmp_03612,reasoning,Zenith,1
cmp_03223,reasoning,Astra,1
cmp_03223,reasoning,Nimbus,0
cmp_01639,math,Orion,1
cmp_01639,math,Nimbus,0
cmp_02981,reasoning,Astra,1
cmp_02981,reasoning,Nova,0
cmp_02745,reasoning,Orion,1
cmp_02745,reasoning,Pulse,0
cmp_03857,safety,Orion,0
cmp_03857,safety,Astra,1
cmp_01188,coding,Zenith,1
cmp_01188,coding,Nimbus,0
cmp_01275,math,Orion,1
cmp_01275,math,Astra,0
cmp_04088,safety,Orion,1
cmp_04088,safety,Zenith,0
cmp_01134,coding,Pulse,1
cmp_01134,coding,Nimbus,0
cmp_04085,safety,Orion,1
cmp_04085,safety,Zenith,0
cmp_00548,coding,Astra,0
cmp_00548,coding,Pulse,1
cmp_00060,coding,Orion,0
cmp_00060,coding,Astra,1
cmp_03955,safety,Orion,1
cmp_03955,safety,Pulse,0
cmp_02225,math,Nova,0
cmp_02225,math,Nimbus,1
cmp_02087,math,Nova,1
cmp_02087,math,Pulse,0
cmp_02288,math,Pulse,1
cmp_02288,math,Zenith,0
cmp_01787,math,Astra,1
cmp_01787,math,Pulse,0
cmp_04872,safety,Pulse,1
cmp_04872,safety,Zenith,0
cmp_01075,coding,Pulse,1
cmp_01075,coding,Zenith,0
cmp_00044,coding,Orion,1
cmp_00044,coding,Astra,0
cmp_01957,math,Astra,1
cmp_01957,math,Nimbus,0
cmp_00700,coding,Astra,1
cmp_00700,coding,Nimbus,0
cmp_04599,safety,Nova,1
cmp_04599,safety,Pulse,0
cmp_05003,safety,Zenith,1
cmp_05003,safety,Nimbus,0
cmp_02564,reasoning,Orion,0
cmp_02564,reasoning,Astra,1
cmp_02832,reasoning,Orion,1
cmp_02832,reasoning,Zenith,0
cmp_03806,safety,Orion,1
cmp_03806,safety,Astra,0
cmp_04677,safety,Nova,1
cmp_04677,safety,Zenith,0
cmp_02464,math,Zenith,1
cmp_02464,math,Nimbus,0
cmp_03157,reasoning,Astra,0
cmp_03157,reasoning,Zenith,1
cmp_04099,safety,Orion,0
cmp_04099,safety,Zenith,1
cmp_01509,math,Orion,0
cmp_01509,math,Pulse,1
cmp_04147,safety,Orion,0
cmp_04147,safety,Nimbus,1
cmp_02980,reasoning,Astra,1
cmp_02980,reasoning,Nova,0
cmp_04613,safety,Nova,0
cmp_04613,safety,Pulse,1
cmp_03548,reasoning,Pulse,1
cmp_03548,reasoning,Zenith,0
cmp_04625,safety,Nova,1
cmp_04625,safety,Zenith,0
cmp_00694,coding,Astra,0
cmp_00694,coding,Nimbus,1
cmp_01869,math,Astra,0
cmp_01869,math,Zenith,1
cmp_00433,coding,Astra,0
cmp_00433,coding,Nova,1
cmp_01796,math,Astra,1
cmp_01796,math,Pulse,0
cmp_02101,math,Nova,1
cmp_02101,math,Zenith,0
cmp_03891,safety,Orion,0
cmp_03891,safety,Nova,1
cmp_00401,coding,Orion,1
cmp_00401,coding,Nimbus,0
cmp_03076,reasoning,Astra,1
cmp_03076,reasoning,Pulse,0
cmp_02798,reasoning,Orion,0
cmp_02798,reasoning,Zenith,1
cmp_02195,math,Nova,0
cmp_02195,math,Nimbus,1
cmp_01242,coding,Zenith,1
cmp_01242,coding,Nimbus,0
cmp_04845,safety,Pulse,1
cmp_04845,safety,Zenith,0
cmp_04021,safety,Orion,1
cmp_04021,safety,Pulse,0
cmp_02634,reasoning,Orion,0
cmp_02634,reasoning,Nova,1
cmp_00951,coding,Nova,1
cmp_00951,coding,Nimbus,0
cmp_00241,coding,Orion,0
cmp_00241,coding,Pulse,1
cmp_04744,safety,Nova,1
cmp_04744,safety,Nimbus,0
cmp_00983,coding,Nova,1
cmp_00983,coding,Nimbus,0
cmp_01642,math,Orion,1
cmp_01642,math,Nimbus,0
cmp_01219,coding,Zenith,1
cmp_01219,coding,Nimbus,0
cmp_02779,reasoning,Orion,1
cmp_02779,reasoning,Zenith,0
cmp_00765,coding,Nova,1
cmp_00765,coding,Pulse,0
cmp_01411,math,Orion,1
cmp_01411,math,Nova,0
cmp_02768,reasoning,Orion,1
cmp_02768,reasoning,Pulse,0
cmp_04500,safety,Astra,0
cmp_04500,safety,Nimbus,1
cmp_03103,reasoning,Astra,1
cmp_03103,reasoning,Pulse,0
cmp_01451,math,Orion,1
cmp_01451,math,Pulse,0
cmp_03638,reasoning,Pulse,1
cmp_03638,reasoning,Nimbus,0
cmp_00856,coding,Nova,1
cmp_00856,coding,Zenith,0
cmp_04145,safety,Orion,1
cmp_04145,safety,Nimbus,0
cmp_01205,coding,Zenith,0
cmp_01205,coding,Nimbus,1
cmp_03773,reasoning,Zenith,0
cmp_03773,reasoning,Nimbus,1
cmp_00833,coding,Nova,1
cmp_00833,coding,Pulse,0
cmp_03077,reasoning,Astra,1
cmp_03077,reasoning,Pulse,0
cmp_03858,safety,Orion,0
cmp_03858,safety,Astra,1
cmp_00143,coding,Orion,1
cmp_00143,coding,Nova,0
cmp_02409,math,Pulse,0
cmp_02409,math,Nimbus,1
cmp_01521,math,Orion,0
cmp_01521,math,Zenith,1
cmp_00351,coding,Orion,1
cmp_00351,coding,Nimbus,0
cmp_04065,safety,Orion,1
cmp_04065,safety,Zenith,0
cmp_01438,math,Orion,0
cmp_01438,math,Pulse,1
cmp_01645,math,Orion,1
cmp_01645,math,Nimbus,0
cmp_03936,safety,Orion,1
cmp_03936,safety,Nova,0
cmp_03541,reasoning,Pulse,0
cmp_03541,reasoning,Zenith,1
cmp_03615,reasoning,Pulse,1
cmp_03615,reasoning,Nimbus,0
cmp_00891,coding,Nova,0
cmp_00891,coding,Zenith,1
cmp_00490,coding,Astra,0
cmp_00490,coding,Nova,1
cmp_03613,reasoning,Pulse,1
cmp_03613,reasoning,Nimbus,0
cmp_01719,math,Astra,1
cmp_01719,math,Nova,0
cmp_01457,math,Orion,1
cmp_01457,math,Pulse,0
cmp_02278,math,Pulse,0
cmp_02278,math,Zenith,1
cmp_03602,reasoning,Pulse,0
cmp_03602,reasoning,Zenith,1
cmp_01027,coding,Pulse,1
cmp_01027,coding,Zenith,0
cmp_01069,coding,Pulse,0
cmp_01069,coding,Zenith,1
cmp_00475,coding,Astra,1
cmp_00475,coding,Nova,0
cmp_01139,coding,Pulse,0
cmp_01139,coding,Nimbus,1
cmp_01714,math,Astra,1
cmp_01714,math,Nova,0
cmp_03113,reasoning,Astra,0
cmp_03113,reasoning,Zenith,1
cmp_02785,reasoning,Orion,0
cmp_02785,reasoning,Zenith,1
cmp_02815,reasoning,Orion,1
cmp_02815,reasoning,Zenith,0
cmp_04281,safety,Astra,0
cmp_04281,safety,Nova,1
cmp_02775,reasoning,Orion,0
cmp_02775,reasoning,Zenith,1
cmp_02934,reasoning,Orion,1
cmp_02934,reasoning,Nimbus,0
cmp_01709,math,Astra,1
cmp_01709,math,Nova,0
cmp_00613,coding,Astra,1
cmp_00613,coding,Zenith,0
cmp_04719,safety,Nova,1
cmp_04719,safety,Nimbus,0
cmp_00844,coding,Nova,1
cmp_00844,coding,Zenith,0
cmp_00536,coding,Astra,1
cmp_00536,coding,Pulse,0
cmp_00707,coding,Astra,1
cmp_00707,coding,Nimbus,0
cmp_03920,safety,Orion,1
cmp_03920,safety,Nova,0
cmp_00629,coding,Astra,0
cmp_00629,coding,Zenith,1
cmp_04521,safety,Astra,1
cmp_04521,safety,Nimbus,0
cmp_02524,reasoning,Orion,1
cmp_02524,reasoning,Astra,0
cmp_04124,safety,Orion,0
cmp_04124,safety,Nimbus,1
cmp_00278,coding,Orion,1
cmp_00278,coding,Zenith,0
cmp_02261,math,Nova,1
cmp_02261,math,Nimbus,0
cmp_00069,coding,Orion,1
cmp_00069,coding,Astra,0
cmp_03763,reasoning,Zenith,1
cmp_03763,reasoning,Nimbus,0
cmp_01266,math,Orion,1
cmp_01266,math,Astra,0
cmp_04794,safety,Pulse,1
cmp_04794,safety,Zenith,0
cmp_04376,safety,Astra,0
cmp_04376,safety,Zenith,1
cmp_01877,math,Astra,1
cmp_01877,math,Zenith,0
cmp_01151,coding,Pulse,1
cmp_01151,coding,Nimbus,0
cmp_01047,coding,Pulse,1
cmp_01047,coding,Zenith,0
cmp_04003,safety,Orion,1
cmp_04003,safety,Pulse,0
cmp_00313,coding,Orion,0
cmp_00313,coding,Zenith,1
cmp_00043,coding,Orion,0
cmp_00043,coding,Astra,1
cmp_03939,safety,Orion,0
cmp_03939,safety,Nova,1
cmp_04973,safety,Zenith,0
cmp_04973,safety,Nimbus,1
cmp_04155,safety,Orion,1
cmp_04155,safety,Nimbus,0
cmp_01033,coding,Pulse,1
cmp_01033,coding,Zenith,0
cmp_04624,safety,Nova,0
cmp_04624,safety,Zenith,1
cmp_00131,coding,Orion,1
cmp_00131,coding,Nova,0
cmp_03148,reasoning,Astra,1
cmp_03148,reasoning,Zenith,0
cmp_02679,reasoning,Orion,1
cmp_02679,reasoning,Nova,0
cmp_04798,safety,Pulse,0
cmp_04798,safety,Zenith,1
cmp_01025,coding,Pulse,0
cmp_01025,coding,Zenith,1
cmp_04668,safety,Nova,1
cmp_04668,safety,Zenith,0
cmp_03926,safety,Orion,1
cmp_03926,safety,Nova,0
cmp_05022,safety,Zenith,0
cmp_05022,safety,Nimbus,1
cmp_03608,reasoning,Pulse,1
cmp_03608,reasoning,Zenith,0
cmp_04682,safety,Nova,1
cmp_04682,safety,Zenith,0
cmp_00965,coding,Nova,0
cmp_00965,coding,Nimbus,1
cmp_03053,reasoning,Astra,0
cmp_03053,reasoning,Pulse,1
cmp_02090,math,Nova,1
cmp_02090,math,Pulse,0
cmp_00938,coding,Nova,0
cmp_00938,coding,Nimbus,1
cmp_04369,safety,Astra,1
cmp_04369,safety,Zenith,0
cmp_02163,math,Nova,1
cmp_02163,math,Zenith,0
cmp_00139,coding,Orion,0
cmp_00139,coding,Nova,1
cmp_00897,coding,Nova,0
cmp_00897,coding,Zenith,1
cmp_01037,coding,Pulse,1
cmp_01037,coding,Zenith,0
cmp_04336,safety,Astra,1
cmp_04336,safety,Pulse,0
cmp_01298,math,Orion,0
cmp_01298,math,Astra,1
cmp_04441,safety,Astra,0
cmp_04441,safety,Zenith,1
cmp_00352,coding,Orion,1
cmp_00352,coding,Nimbus,0
cmp_00309,coding,Orion,1
cmp_00309,coding,Zenith,0
cmp_04138,safety,Orion,1
cmp_04138,safety,Nimbus,0
cmp_01515,math,Orion,1
cmp_01515,math,Zenith,0
cmp_02452,math,Zenith,0
cmp_02452,math,Nimbus,1
cmp_04854,safety,Pulse,0
cmp_04854,safety,Zenith,1
cmp_04282,safety,Astra,1
cmp_04282,safety,Nova,0
cmp_00797,coding,Nova,0
cmp_00797,coding,Pulse,1
cmp_00603,coding,Astra,1
cmp_00603,coding,Zenith,0
cmp_03635,reasoning,Pulse,1
cmp_03635,reasoning,Nimbus,0
cmp_03481,reasoning,Nova,0
cmp_03481,reasoning,Nimbus,1
cmp_03960,safety,Orion,1
cmp_03960,safety,Pulse,0
cmp_04964,safety,Zenith,0
cmp_04964,safety,Nimbus,1
cmp_00324,coding,Orion,1
cmp_00324,coding,Zenith,0
cmp_00740,coding,Astra,1
cmp_00740,coding,Nimbus,0
cmp_04185,safety,Orion,1
cmp_04185,safety,Nimbus,0
cmp_05025,safety,Zenith,1
cmp_05025,safety,Nimbus,0
cmp_02333,math,Pulse,0
cmp_02333,math,Zenith,1
cmp_00591,coding,Astra,1
cmp_00591,coding,Zenith,0
cmp_02933,reasoning,Orion,0
cmp_02933,reasoning,Nimbus,1
cmp_02782,reasoning,Orion,1
cmp_02782,reasoning,Zenith,0
cmp_02929,reasoning,Orion,1
cmp_02929,reasoning,Nimbus,0
cmp_01035,coding,Pulse,1
cmp_01035,coding,Zenith,0
cmp_04413,safety,Astra,1
cmp_04413,safety,Zenith,0
cmp_01560,math,Orion,1
cmp_01560,math,Zenith,0
cmp_01523,math,Orion,1
cmp_01523,math,Zenith,0
cmp_02147,math,Nova,1
cmp_02147,math,Zenith,0
cmp_03088,reasoning,Astra,0
cmp_03088,reasoning,Pulse,1
cmp_01372,math,Orion,1
cmp_01372,math,Nova,0
cmp_00306,coding,Orion,1
cmp_00306,coding,Zenith,0
cmp_03391,reasoning,Nova,1
cmp_03391,reasoning,Zenith,0
cmp_02631,reasoning,Orion,1
cmp_02631,reasoning,Nova,0
cmp_04904,safety,Pulse,0
cmp_04904,safety,Nimbus,1
cmp_03913,safety,Orion,1
cmp_03913,safety,Nova,0
cmp_00470,coding,Astra,1
cmp_00470,coding,Nova,0
cmp_04169,safety,Orion,1
cmp_04169,safety,Nimbus,0
cmp_03073,reasoning,Astra,0
cmp_03073,reasoning,Pulse,1
cmp_03259,reasoning,Astra,1
cmp_03259,reasoning,Nimbus,0
cmp_00478,coding,Astra,1
cmp_00478,coding,Nova,0
cmp_04371,safety,Astra,1
cmp_04371,safety,Zenith,0
cmp_01972,math,Astra,1
cmp_01972,math,Nimbus,0
cmp_02482,math,Zenith,0
cmp_02482,math,Nimbus,1
cmp_01110,coding,Pulse,0
cmp_01110,coding,Nimbus,1
cmp_00047,coding,Orion,1
cmp_00047,coding,Astra,0
cmp_00228,coding,Orion,0
cmp_00228,coding,Pulse,1
cmp_01297,math,Orion,1
cmp_01297,math,Astra,0
cmp_02838,reasoning,Orion,1
cmp_02838,reasoning,Zenith,0
cmp_02868,reasoning,Orion,1
cmp_02868,reasoning,Nimbus,0
cmp_04887,safety,Pulse,1
cmp_04887,safety,Nimbus,0
cmp_00516,coding,Astra,1
cmp_00516,coding,Pulse,0
cmp_00586,coding,Astra,1
cmp_00586,coding,Pulse,0
cmp_00625,coding,Astra,1
cmp_00625,coding,Zenith,0
cmp_01475,math,Orion,1
cmp_01475,math,Pulse,0
cmp_00894,coding,Nova,1
cmp_00894,coding,Zenith,0
cmp_00802,coding,Nova,1
cmp_00802,coding,Pulse,0
cmp_04422,safety,Astra,0
cmp_04422,safety,Zenith,1
cmp_02903,reasoning,Orion,0
cmp_02903,reasoning,Nimbus,1
cmp_01834,math,Astra,0
cmp_01834,math,Pulse,1
cmp_02313,math,Pulse,1
cmp_02313,math,Zenith,0
cmp_04189,safety,Orion,1
cmp_04189,safety,Nimbus,0
cmp_00670,coding,Astra,1
cmp_00670,coding,Zenith,0
cmp_00432,coding,Astra,1
cmp_00432,coding,Nova,0
cmp_04938,safety,Pulse,0
cmp_04938,safety,Nimbus,1
cmp_04857,safety,Pulse,0
cmp_04857,safety,Zenith,1
cmp_00581,coding,Astra,0
cmp_00581,coding,Pulse,1
cmp_03804,safety,Orion,0
cmp_03804,safety,Astra,1
cmp_00391,coding,Orion,1
cmp_00391,coding,Nimbus,0
cmp_00803,coding,Nova,1
cmp_00803,coding,Pulse,0
cmp_01654,math,Orion,1
cmp_01654,math,Nimbus,0
cmp_03736,reasoning,Zenith,1
cmp_03736,reasoning,Nimbus,0
cmp_04457,safety,Astra,1
cmp_04457,safety,Nimbus,0
cmp_02229,math,Nova,0
cmp_02229,math,Nimbus,1
cmp_05033,safety,Zenith,0
cmp_05033,safety,Nimbus,1
cmp_00793,coding,Nova,1
cmp_00793,coding,Pulse,0
cmp_04103,safety,Orion,1
cmp_04103,safety,Zenith,0
cmp_02653,reasoning,Orion,1
cmp_02653,reasoning,Nova,0
cmp_02132,math,Nova,1
cmp_02132,math,Zenith,0
cmp_01287,math,Orion,1
cmp_01287,math,Astra,0
cmp_04314,safety,Astra,1
cmp_04314,safety,Pulse,0
cmp_04741,safety,Nova,1
cmp_04741,safety,Nimbus,0
cmp_00498,coding,Astra,0
cmp_00498,coding,Nova,1
cmp_01960,math,Astra,1
cmp_01960,math,Nimbus,0
cmp_03398,reasoning,Nova,1
cmp_03398,reasoning,Zenith,0
cmp_03350,reasoning,Nova,1
cmp_03350,reasoning,Pulse,0
cmp_00334,coding,Orion,1
cmp_00334,coding,Zenith,0
cmp_01194,coding,Zenith,0
cmp_01194,coding,Nimbus,1
cmp_01692,math,Astra,0
cmp_01692,math,Nova,1
cmp_02906,reasoning,Orion,1
cmp_02906,reasoning,Nimbus,0
cmp_03037,reasoning,Astra,0
cmp_03037,reasoning,Pulse,1
cmp_01442,math,Orion,1
cmp_01442,math,Pulse,0
cmp_04958,safety,Zenith,1
cmp_04958,safety,Nimbus,0
cmp_02273,math,Pulse,0
cmp_02273,math,Zenith,1
cmp_01195,coding,Zenith,1
cmp_01195,coding,Nimbus,0
cmp_02513,math,Zenith,1
cmp_02513,math,Nimbus,0
cmp_01772,math,Astra,1
cmp_01772,math,Pulse,0
cmp_00299,coding,Orion,1
cmp_00299,coding,Zenith,0
cmp_03537,reasoning,Pulse,1
cmp_03537,reasoning,Zenith,0
cmp_02448,math,Zenith,0
cmp_02448,math,Nimbus,1
cmp_01378,math,Orion,1
cmp_01378,math,Nova,0
cmp_03171,reasoning,Astra,0
cmp_03171,reasoning,Zenith,1
cmp_04735,safety,Nova,1
cmp_04735,safety,Nimbus,0
cmp_01915,math,Astra,1
cmp_01915,math,Zenith,0
cmp_01361,math,Orion,1
cmp_01361,math,Nova,0
cmp_00459,coding,Astra,1
cmp_00459,coding,Nova,0
cmp_04372,safety,Astra,0
cmp_04372,safety,Zenith,1
cmp_00458,coding,Astra,1
cmp_00458,coding,Nova,0
cmp_00330,coding,Orion,1
cmp_00330,coding,Zenith,0
cmp_04960,safety,Zenith,1
cmp_04960,safety,Nimbus,0
cmp_02974,reasoning,Astra,1
cmp_02974,reasoning,Nova,0
cmp_03627,reasoning,Pulse,0
cmp_03627,reasoning,Nimbus,1
cmp_02190,math,Nova,0
cmp_02190,math,Nimbus,1
cmp_03436,reasoning,Nova,1
cmp_03436,reasoning,Zenith,0
cmp_01573,math,Orion,1
cmp_01573,math,Zenith,0
cmp_03900,safety,Orion,0
cmp_03900,safety,Nova,1
cmp_04323,safety,Astra,1
cmp_04323,safety,Pulse,0
cmp_03344,reasoning,Nova,1
cmp_03344,reasoning,Pulse,0
cmp_00689,coding,Astra,1
cmp_00689,coding,Nimbus,0
